epoch,train_loss,val_loss,train_acc,val_acc,val_f1_macro,epoch_time_sec,angry_precision,angry_recall,angry_f1-score,disgust_precision,disgust_recall,disgust_f1-score,fear_precision,fear_recall,fear_f1-score,happy_precision,happy_recall,happy_f1-score,neutral_precision,neutral_recall,neutral_f1-score,sad_precision,sad_recall,sad_f1-score,surprise_precision,surprise_recall,surprise_f1-score
1,1.8889407792072208,1.7704843992508033,0.23390385474028874,0.31443298969072164,0.18581164585811072,136.49674201011658,0.0,0.0,0.0,0.0045871559633027525,0.009009009009009009,0.0060790273556231,0.17636022514071295,0.091796875,0.12074502247912652,0.37507436049970255,0.7108229988726043,0.4910436137071651,0.3611111111111111,0.010543390105433901,0.02048857368006304,0.28987194412107103,0.1996792301523657,0.23646723646723647,0.2944700460829493,0.7689530685920578,0.42585804731756083
2,1.6914131120656781,1.7773141879562415,0.3401399017710969,0.30955697966007245,0.16785274210491188,119.8955750465393,0.0,0.0,0.0,0.02671118530884808,0.14414414414414414,0.04507042253521127,0.06666666666666667,0.001953125,0.003795066413662239,0.3062730627306273,0.8889515219842165,0.45558283980933123,0.0,0.0,0.0,0.27759197324414714,0.06655974338412189,0.1073738680465718,0.4940962761126249,0.6546329723225031,0.5631469979296067
3,1.5252471255198674,1.6744889216557224,0.39821401994344396,0.320423516299805,0.1735710192651996,122.79214811325073,0.0,0.0,0.0,0.0,0.0,0.0,0.21656050955414013,0.033203125,0.057578323454699404,0.2858557517742202,0.9763246899661782,0.4422315843227371,0.15306122448979592,0.012165450121654502,0.022539444027047332,0.30851063829787234,0.046511627906976744,0.0808362369337979,0.6819526627218935,0.5547533092659447,0.6118115461181155
4,1.4547209941661328,1.595621626285432,0.4293496055960708,0.38102535525215936,0.2664829505351065,122.98300909996033,0.0,0.0,0.0,0.03315881326352531,0.17117117117117117,0.05555555555555555,0.1841726618705036,0.125,0.1489237929028505,0.5529270248596632,0.7773393461104848,0.6462043111527648,0.31351351351351353,0.09407948094079481,0.14472863381160325,0.2976190476190476,0.3608660785886127,0.32620514679231605,0.41916558018252936,0.7737665463297232,0.5437632135306554
5,1.3939686615563944,1.523759742040892,0.45988986456317904,0.4210086375034829,0.2984610209773391,122.32269883155823,0.0,0.0,0.0,0.04040404040404041,0.21621621621621623,0.06808510638297872,0.18633540372670807,0.05859375,0.08915304606240713,0.6262814538676608,0.7576099210822999,0.6857142857142857,0.37310195227765725,0.5579886455798865,0.447188820279493,0.33,0.18524458700882118,0.23728813559322035,0.42938931297709926,0.8122743682310469,0.5617977528089888
6,1.3413325527555655,1.4601650613700823,0.48218484893585356,0.43563666759543046,0.37103599107886465,124.15737295150757,0.2874880611270296,0.31419624217118997,0.3002493765586035,0.05543710021321962,0.23423423423423423,0.0896551724137931,0.23414634146341465,0.140625,0.17571690054911532,0.743391360412637,0.6499436302142052,0.6935338345864661,0.3931740614334471,0.46715328467153283,0.4269829503335804,0.3530778164924506,0.243785084202085,0.2884250474383302,0.5324786324786325,0.7496991576413959,0.6226886556721639
7,1.2817499411533695,1.3708944526114615,0.5084982884357792,0.47004736695458343,0.3830497748817393,120.74070906639099,0.3369330453563715,0.325678496868476,0.33121019108280253,0.058419243986254296,0.15315315315315314,0.0845771144278607,0.24664429530201343,0.1435546875,0.1814814814814815,0.6595348837209303,0.7993235625704622,0.7227319062181448,0.4524590163934426,0.44768856447688565,0.45006114961271915,0.37515842839036756,0.23736968724939855,0.2907662082514735,0.5240464344941956,0.7605294825511432,0.6205203730976927
8,1.2532576186012203,1.3316507014965207,0.5201666914719453,0.49080523822791866,0.3875612582488957,118.43400311470032,0.3592105263157895,0.2849686847599165,0.3178114086146682,0.07547169811320754,0.07207207207207207,0.07373271889400922,0.2690909090909091,0.14453125,0.1880559085133418,0.5938697318007663,0.8737316798196166,0.7071167883211679,0.4346466541588493,0.5636658556366586,0.490819209039548,0.4182776801405975,0.1908580593424218,0.2621145374449339,0.6209349593495935,0.7352587244283996,0.6732782369146005
9,1.228882501813375,1.3238594143063154,0.5267748176812026,0.4880189467818334,0.3938812657499799,120.45490980148315,0.3465533522190746,0.38308977035490605,0.3639067922657412,0.09210526315789473,0.06306306306306306,0.0748663101604278,0.28841607565011823,0.119140625,0.1686247408431237,0.5881240544629349,0.8765501691093573,0.7039384336803983,0.460545193687231,0.5206812652068127,0.4887704606014465,0.36036036036036034,0.28869286287089013,0.3205699020480855,0.7718696397941681,0.5415162454873647,0.6364922206506365
10,1.2015460065227657,1.2962425760935197,0.539663640422682,0.5041794371691279,0.3954126884223325,119.70170974731445,0.405688622754491,0.2828810020876827,0.3333333333333333,0.043478260869565216,0.009009009009009009,0.014925373134328358,0.27848101265822783,0.171875,0.21256038647342995,0.6940047961630695,0.8156708004509583,0.7499352163772999,0.4188172043010753,0.6317923763179237,0.5037180730682186,0.37966537966537967,0.23656776263031276,0.29150197628458496,0.5736981465136805,0.7821901323706378,0.6619144602851323
11,1.190196004263754,1.2689368458769388,0.5428784045244828,0.5058512120367791,0.4193671330172856,124.3621780872345,0.3620488940628638,0.3246346555323591,0.3423225096312603,0.09547738693467336,0.17117117117117117,0.12258064516129032,0.31965442764578833,0.14453125,0.19905850706119704,0.6555891238670695,0.8562570462232244,0.7426057198728917,0.4754601226993865,0.5028386050283861,0.4887662593614505,0.36832895888014,0.3376102646351243,0.3523012552301255,0.6640537513997761,0.7135980746089049,0.6879350348027842
12,1.1704500984233623,1.2771832662045242,0.5510939127846406,0.511145165784341,0.410288800835848,126.53402376174927,0.3518181818181818,0.40396659707724425,0.3760932944606414,0.1724137931034483,0.04504504504504504,0.07142857142857142,0.26040268456375837,0.189453125,0.21933295647258338,0.6726634488810882,0.8641488162344984,0.7564766839378239,0.4629878869448183,0.5579886455798865,0.5060684075027584,0.4161849710982659,0.17321571772253408,0.24462061155152887,0.6333333333333333,0.7773766546329723,0.6980010804970286
13,1.1597697398477693,1.2722369078873725,0.5557374609316863,0.5121203677904709,0.42883061984546994,124.96650695800781,0.33993174061433445,0.5198329853862212,0.4110606685926537,0.11666666666666667,0.12612612612612611,0.12121212121212122,0.30220713073005095,0.173828125,0.22070675759454433,0.7276422764227642,0.8072153325817362,0.7653661143773384,0.5308988764044944,0.45985401459854014,0.49282920469361147,0.39211136890951276,0.27105052125100243,0.3205310573731626,0.5867992766726944,0.7809867629362214,0.6701084150748581
14,1.1506263246509996,1.2737189801033575,0.559488019050454,0.5128169406519922,0.44693864389981236,125.72294902801514,0.34980988593155893,0.4801670146137787,0.4047514298284206,0.08695652173913043,0.23423423423423423,0.12682926829268293,0.31885714285714284,0.2724609375,0.2938388625592417,0.7484042553191489,0.7931228861330327,0.7701149425287356,0.5478515625,0.45498783454987834,0.4971200708905627,0.3970149253731343,0.3199679230152366,0.3543516873889876,0.7038461538461539,0.6606498194945848,0.6815642458100558
15,1.1343867158052343,1.3705325878307526,0.5687751153445453,0.475619949846754,0.4094946353638461,128.48938488960266,0.3972179289026275,0.26826722338204595,0.3202492211838006,0.09821428571428571,0.2972972972972973,0.1476510067114094,0.24888143176733782,0.4345703125,0.31650071123755336,0.7508178844056707,0.7762119503945885,0.7633037694013304,0.550471063257066,0.33171127331711275,0.4139676113360324,0.42923076923076925,0.22373696872493987,0.294148655772272,0.5203389830508475,0.7388688327316486,0.6106414719045251
