epoch,train_loss,val_loss,train_acc,val_acc,val_f1_macro,epoch_time_sec,angry_precision,angry_recall,angry_f1-score,disgust_precision,disgust_recall,disgust_f1-score,fear_precision,fear_recall,fear_f1-score,happy_precision,happy_recall,happy_f1-score,neutral_precision,neutral_recall,neutral_f1-score,sad_precision,sad_recall,sad_f1-score,surprise_precision,surprise_recall,surprise_f1-score
1,1.6850476001518648,2.543366031199652,0.33942550974847446,0.17915853998328224,0.16006871830950628,174.3847680091858,0.22699386503067484,0.038622129436325675,0.06601248884924175,0.014925373134328358,0.46846846846846846,0.028929068150208622,0.13157894736842105,0.0048828125,0.009416195856873822,0.6527777777777778,0.185456595264938,0.28884986830553117,0.31363636363636366,0.05596107055961071,0.09497591190640055,0.29963459196102316,0.19727345629510826,0.2379110251450677,0.2813141683778234,0.6594464500601684,0.3943864699532206
2,1.4315729846129692,1.8991970130911642,0.45093019794612293,0.3563666759543048,0.26285123749964223,173.6785261631012,0.31,0.032359081419624215,0.05860113421550094,0.020729092208720514,0.26126126126126126,0.038410596026490065,0.1834319526627219,0.0302734375,0.051969823973176864,0.5397849462365591,0.7074408117249155,0.6123444742620151,0.38416075650118203,0.2635847526358475,0.3126503126503126,0.3560606060606061,0.1884522854851644,0.2464604090194022,0.38832638475282905,0.7845968712394705,0.5195219123505976
3,1.3132798375783887,1.6436089390531228,0.502723619586248,0.4005293953747562,0.3710213533461667,181.31253504753113,0.3860640301318267,0.2139874739039666,0.27535258562793824,0.024806201550387597,0.2882882882882883,0.04568165596002855,0.23814655172413793,0.2158203125,0.22643442622950818,0.8986928104575164,0.4650507328072153,0.6129271916790491,0.49743589743589745,0.3933495539334955,0.43931159420289856,0.3551336146272855,0.404971932638332,0.3784188834769577,0.5403949730700179,0.7244283995186522,0.6190231362467866
4,1.2398866137927407,1.5969294105176641,0.5312695341568686,0.41056004458066314,0.37281857145089475,174.04624605178833,0.3070814030443415,0.48434237995824636,0.3758606723369785,0.021757322175732216,0.23423423423423423,0.039816232771822356,0.2565266742338252,0.220703125,0.23727034120734908,0.8023598820058997,0.6133032694475761,0.6952076677316293,0.5918918918918918,0.17761557177615572,0.27323767935121646,0.3857271906052394,0.34242181234963914,0.36278674596431604,0.6556728232189973,0.5980746089049338,0.6255506607929515
5,1.1917037961986523,1.461513131832007,0.5523143324899539,0.4643354694901087,0.37862646842553954,166.5159559249878,0.3205619412515964,0.524008350730689,0.3977812995245642,0.04709141274238227,0.15315315315315314,0.07203389830508475,0.29961089494163423,0.2255859375,0.2573816155988858,0.7788046826863833,0.7125140924464487,0.7441860465116279,0.4834123222748815,0.41362530413625304,0.4458041958041958,0.5294117647058824,0.09382518043303929,0.15940054495912806,0.4376976597090449,0.8327316486161251,0.5737976782752903
6,1.1586539850257696,2.1148343015162188,0.5629409138264623,0.3311507383672332,0.3318426527609519,188.6339249610901,0.3686200378071834,0.2035490605427975,0.26227303295225285,0.026341784655910437,0.7207207207207207,0.05082592121982211,0.30654761904761907,0.1005859375,0.1514705882352941,0.8326446280991735,0.45434047350620066,0.587892049598833,0.4984126984126984,0.2546634225466342,0.3370907139023081,0.4448051948051948,0.21972734562951082,0.29414922168545354,0.5696798493408662,0.7280385078219013,0.6391970417326994
7,1.1315872390455817,1.5090764085519577,0.5716326834350349,0.4667038172192811,0.3813745171781628,173.11304116249084,0.3901601830663616,0.3559498956158664,0.3722707423580786,0.04217687074829932,0.27927927927927926,0.07328605200945626,0.363013698630137,0.103515625,0.16109422492401215,0.743342776203966,0.7395715896279594,0.7414523876801357,0.47840531561461797,0.46715328467153283,0.47271235125153876,0.5038167938931297,0.21170809943865276,0.2981366459627329,0.40358744394618834,0.8664259927797834,0.5506692160611855
8,1.1082928097625984,1.9102280798414086,0.5830331894627176,0.38450821955976594,0.3710469137212399,170.31016898155212,0.40878378378378377,0.25260960334029225,0.31225806451612903,0.030557677616501147,0.7207207207207207,0.05862953462806889,0.3181818181818182,0.123046875,0.17746478873239438,0.8559463986599665,0.5760992108229989,0.6886792452830188,0.4955555555555556,0.36171938361719386,0.4181903422409752,0.4819277108433735,0.19246190858059342,0.27507163323782235,0.6163265306122448,0.7268351383874849,0.6670347874102706
9,1.0929060447782009,1.8653179698001712,0.5891055216550082,0.39063806074115354,0.3512681654471181,173.75204300880432,0.49575070821529743,0.1826722338204593,0.2669717772692601,0.04304828388598022,0.6666666666666666,0.08087431693989071,0.2991573033707865,0.2080078125,0.24539170506912442,0.849956634865568,0.552423900789177,0.6696276050563718,0.6614173228346457,0.20437956204379562,0.31226765799256506,0.4221991701244813,0.326383319967923,0.3681592039800995,0.3707805907172996,0.8459687123947052,0.5155848918225155
10,1.0715007311780815,1.746082565418423,0.5983033189462718,0.43285037614934524,0.3825449323866456,178.30112099647522,0.5292740046838408,0.2359081419624217,0.3263537906137184,0.038364779874213835,0.5495495495495496,0.07172251616696061,0.346031746031746,0.212890625,0.26360338573155984,0.8230874316939891,0.6792559188275085,0.7442865966646078,0.5485498108448928,0.35279805352798055,0.42941757156959526,0.44821731748726656,0.21170809943865276,0.2875816993464052,0.4142433234421365,0.8399518652226233,0.5548489666136724
