epoch,train_loss,val_loss,train_acc,val_acc,val_f1_macro,epoch_time_sec,angry_precision,angry_recall,angry_f1-score,disgust_precision,disgust_recall,disgust_f1-score,fear_precision,fear_recall,fear_f1-score,happy_precision,happy_recall,happy_f1-score,neutral_precision,neutral_recall,neutral_f1-score,sad_precision,sad_recall,sad_f1-score,surprise_precision,surprise_recall,surprise_f1-score
1,1.2169590473955703,1.2684225094670472,0.542789105521655,0.5260518250208972,0.44037554601281104,140.2037229537964,0.45512010113780027,0.3757828810020877,0.411663807890223,0.15517241379310345,0.24324324324324326,0.18947368421052632,0.3559322033898305,0.123046875,0.18287373004354138,0.6196787148594377,0.8697857948139797,0.7237335834896811,0.48424289008455035,0.5109489051094891,0.4972375690607735,0.4565425023877746,0.38331996792301526,0.4167393199651264,0.5994123408423114,0.7364620938628159,0.6609071274298056
2,1.212063700827411,1.2075075012756011,0.5418365828248252,0.5384508219559766,0.4678665596454651,152.8339912891388,0.46432889963724305,0.40083507306889354,0.43025210084033616,0.19444444444444445,0.25225225225225223,0.2196078431372549,0.34355828220858897,0.1640625,0.22207534699272968,0.7362978283350569,0.8027057497181511,0.7680690399137001,0.5187119234116623,0.48337388483373883,0.5004198152812762,0.38908045977011496,0.5429029671210907,0.45329762303314364,0.6569832402234637,0.7075812274368231,0.6813441483198146
3,1.2029973097900706,1.2028782708327994,0.5483256436969787,0.5416550571189747,0.4719534669148087,178.47093605995178,0.5014005602240896,0.3736951983298539,0.42822966507177035,0.23076923076923078,0.2702702702702703,0.24896265560165975,0.34845360824742266,0.1650390625,0.2239893969516236,0.7306517311608961,0.8089064261555806,0.7677902621722846,0.4673987645847632,0.5523114355231143,0.5063197026022305,0.4101694915254237,0.48516439454691257,0.44452608376193975,0.640083945435467,0.7340553549939831,0.6838565022421524
4,1.2008292606285347,1.414972611384061,0.5474624200029766,0.4903872945110059,0.41507211502793,170.21782088279724,0.42719614921780985,0.3705636743215031,0.39686975964225824,0.07617504051863858,0.42342342342342343,0.12912087912087913,0.3013972055888224,0.1474609375,0.1980327868852459,0.7190300474433315,0.7688838782412627,0.7431217651865977,0.5236051502145923,0.3957826439578264,0.45080831408775984,0.4526431718061674,0.32959101844426625,0.3814385150812065,0.4718498659517426,0.8471720818291215,0.6061127851915626
5,1.195250662247115,1.2424763640875138,0.546361065634767,0.5327389244915018,0.46348612160851577,188.12336111068726,0.4657375145180023,0.418580375782881,0.44090159428257286,0.14285714285714285,0.36036036036036034,0.20460358056265984,0.37553648068669526,0.1708984375,0.2348993288590604,0.7595628415300546,0.7835400225479143,0.7713651498335183,0.5520716685330347,0.39983779399837793,0.46378174976481656,0.3839779005524862,0.5573376102646351,0.4546941445861956,0.6069364161849711,0.7581227436823105,0.6741573033707865
6,1.1919424094123345,1.1828900338813566,0.5478791486828397,0.5445806631373642,0.45560798466459823,235.91395902633667,0.4641555285540705,0.3987473903966597,0.42897248736664795,0.21212121212121213,0.06306306306306306,0.09722222222222222,0.35860655737704916,0.1708984375,0.23148148148148148,0.7727771679473107,0.7936865839909808,0.7830923248053393,0.5077720207253886,0.4768856447688564,0.4918444165621079,0.3862571577303488,0.595028067361668,0.4684343434343434,0.6505894962486602,0.7304452466907341,0.6882086167800453
7,1.186658288439322,1.3653268422396876,0.5518380711415389,0.49874616884926165,0.43385797361847545,193.55571484565735,0.41282565130260523,0.430062630480167,0.4212678936605317,0.07186544342507645,0.42342342342342343,0.12287581699346405,0.31282952548330406,0.173828125,0.22347771500313873,0.7895705521472393,0.7254791431792559,0.7561692126909518,0.5653753026634383,0.37875101378751014,0.45361826129188926,0.4145367412140575,0.4161988773055333,0.41536614645858344,0.5364291433146517,0.8062575210589651,0.6442307692307693
8,1.1814017505300844,1.201767596038612,0.5542789105521655,0.5472276400111452,0.4658087490011568,129.36111092567444,0.4431082331174838,0.5,0.46983815595880335,0.1569767441860465,0.24324324324324326,0.19081272084805653,0.3850574712643678,0.130859375,0.19533527696793002,0.7396841569027,0.818489289740699,0.7770939256087771,0.48066298342541436,0.5644768856447688,0.5192092502797464,0.4429065743944637,0.41058540497193263,0.42613399916770706,0.6217821782178218,0.7557160048134778,0.6822379141770777
9,1.1754092325250882,1.1778018121916658,0.5548742372376841,0.5509891334633603,0.46497023330910453,128.6381869316101,0.49236641221374045,0.40396659707724425,0.44380733944954126,0.18518518518518517,0.09009009009009009,0.12121212121212122,0.39293139293139295,0.1845703125,0.25116279069767444,0.7683982683982684,0.8004509582863585,0.7840971838763114,0.5277777777777778,0.46228710462287104,0.49286640726329445,0.3866804336602994,0.6006415396952687,0.4704773869346734,0.6350806451612904,0.7581227436823105,0.6911684037301152
10,1.1750484467617262,1.1691209065213313,0.5558862926030659,0.5493173585957091,0.46439892265557436,130.28060221672058,0.47732997481108314,0.395615866388309,0.432648401826484,0.38461538461538464,0.09009009009009009,0.145985401459854,0.3766478342749529,0.1953125,0.2572347266881029,0.6926248282180486,0.8523111612175873,0.7642153146322972,0.493594574227581,0.5312246553122466,0.51171875,0.4105551747772447,0.48035284683239776,0.442719881744272,0.6853146853146853,0.7075812274368231,0.6962699822380106
11,1.1744410587574226,1.2325202448765327,0.5582080666765887,0.5331568682084146,0.457429957415419,127.06919479370117,0.4569606801275239,0.4488517745302714,0.4528699315429173,0.13026819923371646,0.3063063063063063,0.1827956989247312,0.36347517730496454,0.2001953125,0.25818639798488663,0.6783154121863799,0.8534385569334837,0.7558662006989516,0.5486827033218786,0.3884833738848337,0.45489078822412155,0.42156074014481093,0.4202085004009623,0.42088353413654617,0.6024436090225563,0.7713598074608905,0.6765171503957783
12,1.1632980642050466,1.2022804386704105,0.5586247953564518,0.5430482028420173,0.46785607339197666,126.93121194839478,0.43881453154875716,0.4791231732776618,0.45808383233532934,0.12087912087912088,0.1981981981981982,0.15017064846416384,0.3774597495527728,0.2060546875,0.26658243840808593,0.7696936542669585,0.7931228861330327,0.7812326485285952,0.5702857142857143,0.4047039740470397,0.47343453510436434,0.3946268656716418,0.5300721732157178,0.45242984257357977,0.6307996051332675,0.7689530685920578,0.693058568329718
13,1.1597627553685752,1.181716009795948,0.5601131120702485,0.5406798551128448,0.440827026982831,125.6960551738739,0.49271137026239065,0.35281837160751567,0.41119221411192214,0.2413793103448276,0.06306306306306306,0.1,0.3522167487684729,0.1396484375,0.2,0.7090124640460211,0.8337091319052987,0.7663212435233161,0.45796737766624845,0.592051905920519,0.5164485320127343,0.4207961007311129,0.4153969526864475,0.4180790960451977,0.581151832460733,0.8014440433212996,0.6737481031866465
14,1.1621018264882355,1.321707495360296,0.5599642803988689,0.5239621064363332,0.4482069231836268,125.6152720451355,0.4479638009049774,0.4133611691022965,0.42996742671009774,0.07654723127035831,0.42342342342342343,0.1296551724137931,0.453804347826087,0.1630859375,0.23994252873563218,0.7065750736015701,0.8117249154453213,0.7555089192025184,0.5195670274771024,0.5060827250608273,0.5127362366474938,0.4494494494494494,0.36006415396952685,0.39982190560997327,0.5940409683426443,0.7677496991576414,0.6698162729658793
15,1.158733310140941,1.1538371517569217,0.5625539514808752,0.558790749512399,0.4622430558283656,126.95984411239624,0.49029126213592233,0.42171189979123175,0.45342312008978675,0.2727272727272727,0.05405405405405406,0.09022556390977443,0.39050131926121373,0.14453125,0.21097647897362795,0.7409852717115287,0.822435174746336,0.7795885653219343,0.5252525252525253,0.5060827250608273,0.5154894671623296,0.40182403433476394,0.6006415396952687,0.48151719704275153,0.6663090128755365,0.7472924187725631,0.7044809982983551
16,1.1507178873298316,1.1642988941967736,0.5658580145855038,0.5551685706324881,0.4820447766487489,126.0059449672699,0.4190871369294606,0.5271398747390397,0.4669440591770689,0.23529411764705882,0.14414414414414414,0.1787709497206704,0.37662337662337664,0.1982421875,0.2597568777991043,0.7995337995337995,0.7733934611048479,0.7862464183381089,0.5334491746307559,0.49797242497972427,0.5151006711409396,0.41672109732201174,0.5116279069767442,0.45932325413966885,0.6580578512396694,0.766546329723225,0.708171206225681
