epoch,train_loss,val_loss,train_acc,val_acc,val_f1_macro,epoch_time_sec,angry_precision,angry_recall,angry_f1-score,disgust_precision,disgust_recall,disgust_f1-score,fear_precision,fear_recall,fear_f1-score,happy_precision,happy_recall,happy_f1-score,neutral_precision,neutral_recall,neutral_f1-score,sad_precision,sad_recall,sad_f1-score,surprise_precision,surprise_recall,surprise_f1-score
1,1.6910521522698827,1.8742652499566141,0.33457359726149727,0.28587350236834774,0.21122785680439513,148.01903915405273,0.4,0.006263048016701462,0.012332990750256937,0.014771997430956968,0.2072072072072072,0.027577937649880094,0.16551724137931034,0.046875,0.0730593607305936,0.4599406528189911,0.52423900789177,0.48998946259220233,0.3111111111111111,0.10218978102189781,0.15384615384615385,0.3024193548387097,0.24057738572574178,0.2679767753461367,0.32630469161834474,0.7448856799037304,0.4538123167155425
2,1.4444340633270836,2.0699453909239685,0.4465843131418366,0.31067149623850654,0.2833796050888285,149.9781150817871,0.328,0.04279749478079332,0.07571560480147738,0.019193857965451054,0.45045045045045046,0.036818851251840944,0.22959183673469388,0.0439453125,0.07377049180327869,0.7393879565646594,0.4222096956031567,0.5374955148905634,0.4479768786127168,0.25141930251419303,0.3220779220779221,0.32205683355886333,0.3817161186848436,0.3493577981651376,0.5229186155285314,0.6726835138387485,0.588421052631579
3,1.3191355380332086,1.5070155327716688,0.49656198839112964,0.44065199219838397,0.3278163162623053,154.4303960800171,0.6,0.031315240083507306,0.05952380952380952,0.038391224862888484,0.1891891891891892,0.06382978723404255,0.32,0.0390625,0.06962576153176675,0.6654767975522693,0.7356257046223225,0.6987951807228916,0.3353221957040573,0.683698296836983,0.4499599679743795,0.3466286799620133,0.29270248596631915,0.3173913043478261,0.6023706896551724,0.6726835138387485,0.6355884025014212
4,1.238786161227992,1.6578042825871306,0.531507664831076,0.41836166062970187,0.2867028515926099,156.77934789657593,0.4212328767123288,0.12839248434237996,0.1968,0.03794642857142857,0.15315315315315314,0.06082289803220036,0.26277372262773724,0.03515625,0.06201550387596899,0.5123803235391218,0.874859075535513,0.6462627524463876,0.3825055596738325,0.41849148418491483,0.3996901626646011,0.44808743169398907,0.06575781876503609,0.11468531468531469,0.38908045977011496,0.8146811070998796,0.5266433294437962
5,1.190944051235129,1.4015217078665432,0.5519273701443668,0.47339091668988575,0.4180274149089257,168.7508351802826,0.37763713080168776,0.3736951983298539,0.3756558237145855,0.04772727272727273,0.1891891891891892,0.07622504537205081,0.25100133511348466,0.3671875,0.29817605075337034,0.8410404624277457,0.6561443066516347,0.7371754274857505,0.5755148741418764,0.40794809407948096,0.4774560987185572,0.4057971014492754,0.29190056134723336,0.33955223880597013,0.5382585751978892,0.7364620938628159,0.6219512195121951
6,1.1520371307874653,1.3840923088777362,0.5631195118321178,0.4910838673725272,0.40372616652240445,156.96376013755798,0.5959183673469388,0.1524008350730689,0.2427265170407315,0.06431535269709543,0.27927927927927926,0.1045531197301855,0.30048465266558966,0.181640625,0.22641509433962265,0.7702152414194299,0.7463359639233371,0.7580876037789865,0.49130074565037285,0.48094079480940793,0.4860655737704918,0.4125528913963329,0.46912590216519645,0.43902439024390244,0.4435483870967742,0.7942238267148014,0.5692108667529108
7,1.1242531671572307,1.9624491165726587,0.5759785682393214,0.38381164669824464,0.3443617650411593,161.22011399269104,0.4305177111716621,0.1649269311064718,0.23849056603773586,0.03653355989804588,0.7747747747747747,0.06977687626774848,0.38333333333333336,0.08984375,0.14556962025316456,0.8634020618556701,0.5665163472378805,0.684138869979578,0.4541559554413025,0.42984590429845904,0.44166666666666665,0.5012787723785166,0.15717722534081796,0.23931623931623933,0.46020066889632105,0.8279181708784596,0.5915735167669819
8,1.1030528691894048,3.667108321691637,0.5835987498139604,0.23753134577876847,0.1957189199763121,168.54307579994202,0.532258064516129,0.10334029227557412,0.17307692307692307,0.03697548815953469,0.8018018018018018,0.07069102462271644,0.26356589147286824,0.06640625,0.1060842433697348,0.8564437194127243,0.2959413754227734,0.4398826979472141,0.49714285714285716,0.0705596107055961,0.12357954545454546,0.4632352941176471,0.05052125100240577,0.0911062906724512,0.22744637084925065,0.9314079422382672,0.3656117146905999
9,1.0789512552113596,3.3631242254557434,0.5947313588331598,0.2340484814711619,0.19495451010377945,159.63305807113647,0.6956521739130435,0.033402922755741124,0.06374501992031872,0.02757660167130919,0.8918918918918919,0.05349905430964604,0.23529411764705882,0.015625,0.029304029304029304,0.8546255506607929,0.32807215332581735,0.4741344195519348,0.5815899581589958,0.11273317112733171,0.18885869565217392,0.5114503816793893,0.053728949478749,0.09724238026124818,0.3074700784151878,0.8965102286401926,0.4578979717271051
10,1.0621149113675388,2.2944749433253513,0.599107009971722,0.31707996656450266,0.28175076845895586,154.729651927948,0.43119266055045874,0.2453027139874739,0.31270791749833665,0.037813399095766545,0.8288288288288288,0.07232704402515723,0.3611111111111111,0.0380859375,0.06890459363957598,0.8800461361014994,0.4301014656144307,0.5778114350624763,0.5764411027568922,0.18653690186536903,0.2818627450980392,0.48936170212765956,0.12910986367281477,0.20431472081218274,0.302763315979175,0.9097472924187726,0.4543269230769231
11,1.050505064690214,1.5096384201434436,0.6045840154784938,0.4721370855391474,0.3930812921354961,153.37798690795898,0.5687830687830688,0.2244258872651357,0.3218562874251497,0.07082833133253301,0.5315315315315315,0.125,0.316008316008316,0.1484375,0.2019933554817276,0.761711972238288,0.7423900789177001,0.7519269197830432,0.5294117647058824,0.5182481751824818,0.5237704918032787,0.4973730297723292,0.22774659182036888,0.3124312431243124,0.36533602829711975,0.8700361010830325,0.5145907473309609
12,1.0303510161130303,2.5621381901956077,0.6128292900729275,0.3218166620228476,0.27016821296978183,155.50554084777832,0.5171102661596958,0.1419624217118998,0.22276822276822278,0.03764886669227814,0.8828828828828829,0.07221812822402358,0.3898305084745763,0.0224609375,0.04247460757156048,0.8690248565965584,0.5124013528748591,0.6446808510638298,0.5677083333333334,0.26520681265206814,0.3615257048092869,0.46153846153846156,0.05292702485966319,0.09496402877697842,0.30184887459807075,0.9037304452466908,0.4525459475745707
13,1.0170908600468955,2.4380689057264364,0.6155677928263135,0.3640289774310393,0.2937694254154511,144.01135897636414,0.5573770491803278,0.1419624217118998,0.22628951747088186,0.039341629867523084,0.8828828828828829,0.07532667179093006,0.39285714285714285,0.021484375,0.040740740740740744,0.7429993777224643,0.673055242390079,0.7062999112688554,0.5559006211180124,0.29034874290348744,0.3814597762386787,0.5422535211267606,0.061748195669607056,0.11087113030957524,0.3650952858575727,0.8760529482551144,0.5153982300884956
14,1.0097317700354822,2.383555326389715,0.6200625093019795,0.33630537754249096,0.3218716648447497,144.70884919166565,0.4560669456066946,0.22755741127348644,0.30362116991643456,0.030988534242330338,0.9009009009009009,0.05991611743559017,0.34293948126801155,0.1162109375,0.17359591539022612,0.8306244653550042,0.5473506200676438,0.6598708800543663,0.6713780918727915,0.154095701540957,0.25065963060686014,0.47878787878787876,0.12670408981555734,0.20038046924540268,0.4895833333333333,0.7918170878459687,0.6050574712643678
