epoch,train_loss,val_loss,train_acc,val_acc,val_f1_macro,epoch_time_sec,angry_precision,angry_recall,angry_f1-score,disgust_precision,disgust_recall,disgust_f1-score,fear_precision,fear_recall,fear_f1-score,happy_precision,happy_recall,happy_f1-score,neutral_precision,neutral_recall,neutral_f1-score,sad_precision,sad_recall,sad_f1-score,surprise_precision,surprise_recall,surprise_f1-score
1,1.681572202806548,2.16286195795926,0.33784789403185,0.2588464753413207,0.18445118300120544,145.24654912948608,0.3333333333333333,0.0020876826722338203,0.004149377593360996,0.013377926421404682,0.32432432432432434,0.02569593147751606,0.19047619047619047,0.0078125,0.0150093808630394,0.40197944423296533,0.5952649379932357,0.47989093387866394,0.35,0.0056772100567721,0.0111731843575419,0.3190394511149228,0.1491579791499599,0.20327868852459016,0.46567411083540117,0.677496991576414,0.5519607843137255
2,1.4172267896466568,1.7687329076631184,0.45384729870516444,0.3711340206185567,0.2878669780292906,142.8854558467865,0.3125,0.005219206680584551,0.01026694045174538,0.023270846800258566,0.32432432432432434,0.04342581423401689,0.23076923076923078,0.0322265625,0.056555269922879174,0.5958099131323454,0.657271702367531,0.6250335030822836,0.34099153567110035,0.45742092457420924,0.39071700727398684,0.3597560975609756,0.23656776263031276,0.28543783260764394,0.542747358309318,0.6799037304452467,0.6036324786324786
3,1.3012122353018527,2.1731021630710865,0.503140348266111,0.3213987183059348,0.2761201948416727,143.11517310142517,0.423728813559322,0.026096033402922755,0.049164208456243856,0.024990388312187622,0.5855855855855856,0.04793510324483776,0.18604651162790697,0.046875,0.0748829953198128,0.7276422764227642,0.5045095828635852,0.5958721704394141,0.4983388704318937,0.24330900243309003,0.32697547683923706,0.38642297650130547,0.23736968724939855,0.29408842523596623,0.40794223826714804,0.8158844765342961,0.5439229843561973
4,1.2388596623120234,2.1295642177518546,0.5312100014883168,0.3443856227361382,0.3091878217754859,144.89353704452515,0.45348837209302323,0.081419624217119,0.13805309734513274,0.024315068493150686,0.6396396396396397,0.04684922467832398,0.3541666666666667,0.0166015625,0.03171641791044776,0.806287170773152,0.5349492671927847,0.6431718061674009,0.40877598152424943,0.4306569343065693,0.4194312796208531,0.49452954048140046,0.18123496391339214,0.2652582159624413,0.5429864253393665,0.7220216606498195,0.6198347107438017
5,1.1895922697482852,1.578812307984625,0.5523738651585057,0.4481749791028142,0.3762447639540496,141.96806001663208,0.3658291457286432,0.37995824634655534,0.3727598566308244,0.032121724429416736,0.34234234234234234,0.05873261205564142,0.3055555555555556,0.0859375,0.13414634146341464,0.6491477272727273,0.7728297632468997,0.705609881626351,0.591254752851711,0.2522303325223033,0.3536100056850483,0.4645390070921986,0.3151563753007217,0.3755375059722886,0.5309446254071661,0.7845968712394705,0.633317144244779
6,1.156832303445881,1.6034159647676067,0.5631492781663938,0.43535803845082194,0.335951355443392,141.6796531677246,0.3896595208070618,0.32254697286012524,0.35294117647058826,0.05319148936170213,0.3153153153153153,0.09102730819245773,0.29411764705882354,0.1220703125,0.1725327812284334,0.5361613351877608,0.8692220969560316,0.6632258064516129,0.565922920892495,0.22627737226277372,0.32329084588644263,0.477124183006536,0.11708099438652766,0.1880231809401159,0.42347879532882604,0.8291215403128761,0.5606183889340928
7,1.127160788384341,1.5331066580876962,0.5769013246018753,0.4626636946224575,0.4074871805177698,142.00025606155396,0.4031496062992126,0.267223382045929,0.3214061519146265,0.04005431093007468,0.5315315315315315,0.07449494949494949,0.3559322033898305,0.123046875,0.18287373004354138,0.8042091836734694,0.7108229988726043,0.7546379413524835,0.4642324888226528,0.505271695052717,0.48388349514563106,0.4880952380952381,0.29591018444266237,0.36844732900649024,0.5971428571428572,0.7545126353790613,0.6666666666666666
8,1.1097888996814365,1.7346935602853177,0.581544872748921,0.4322931178601282,0.31935503414768845,142.74159693717957,0.6388888888888888,0.0720250521920668,0.1294559099437148,0.05365853658536585,0.4954954954954955,0.09683098591549295,0.4017857142857143,0.0439453125,0.07922535211267606,0.5805214723926381,0.8534385569334837,0.6910086718393428,0.4935972060535506,0.34387672343876724,0.40535372848948376,0.43789808917197454,0.22052927024859664,0.29333333333333333,0.39227421109902066,0.8676293622141997,0.5402772573997752
9,1.0865733903013963,2.1900955971894023,0.5870516445899687,0.3485650599052661,0.30845530688574124,144.27331113815308,0.4547738693467337,0.18893528183716074,0.2669616519174041,0.03419811320754717,0.7837837837837838,0.0655367231638418,0.312280701754386,0.0869140625,0.1359816653934301,0.7405204460966542,0.5614430665163472,0.6386662391792242,0.5986238532110092,0.2116788321167883,0.3127621330137807,0.5451263537906137,0.1210906174819567,0.19816272965879264,0.38932910723718966,0.8868832731648616,0.5411160058737151
10,1.0749960213016942,1.229450068049658,0.5931537431165352,0.5447199777096684,0.4617927490157144,144.4185118675232,0.43522833178005593,0.48747390396659707,0.45987198424421466,0.13714285714285715,0.21621621621621623,0.16783216783216784,0.34382566585956414,0.138671875,0.19763395963813501,0.8082111436950147,0.7767756482525366,0.7921816613969531,0.5271565495207667,0.5352798053527981,0.5311871227364185,0.44751381215469616,0.454691259021652,0.4510739856801909,0.5197215777262181,0.8086642599277978,0.632768361581921
