epoch,train_loss,val_loss,train_acc,val_acc,val_f1_macro,epoch_time_sec,angry_precision,angry_recall,angry_f1-score,disgust_precision,disgust_recall,disgust_f1-score,fear_precision,fear_recall,fear_f1-score,happy_precision,happy_recall,happy_f1-score,neutral_precision,neutral_recall,neutral_f1-score,sad_precision,sad_recall,sad_f1-score,surprise_precision,surprise_recall,surprise_f1-score
1,1.8918899719550826,2.0269966021690835,0.22836731656496503,0.22178879910838672,0.12837872049865923,158.32759594917297,0.0,0.0,0.0,0.0594059405940594,0.05405405405405406,0.05660377358490566,0.14777327935222673,0.2138671875,0.174780526735834,0.27958333333333335,0.3782412626832018,0.32151413512218496,0.0,0.0,0.0,0.0,0.0,0.0,0.21784037558685446,0.8375451263537906,0.34575260804769004
2,1.8129343774883249,1.8964383684515986,0.27447536835838665,0.22499303427138478,0.1305086222195004,161.10987520217896,0.325,0.013569937369519834,0.026052104208416832,0.01626442812172088,0.27927927927927926,0.030738720872583045,0.25,0.0078125,0.015151515151515152,0.2744471089794831,0.580608793686584,0.3727157590012665,1.0,0.0008110300081103001,0.0016207455429497568,0.0,0.0,0.0,0.367911479944675,0.6401925391095066,0.46728151075977165
3,1.67991924390922,3.419385738145611,0.33246018752790596,0.09543048202842017,0.09549521352962054,158.2807698249817,0.6,0.003131524008350731,0.006230529595015576,0.015066255218732982,0.7477477477477478,0.029537366548042704,0.25,0.0009765625,0.0019455252918287938,0.27514231499051234,0.08173618940248027,0.12603215993046502,0.0,0.0,0.0,0.3482142857142857,0.03127506014434643,0.05739514348785872,0.40588235294117647,0.4981949458483754,0.4473257698541329
4,1.6403834339230698,2.4585317793447814,0.34097335913082305,0.18431317915853998,0.1474617636173304,156.95482110977173,0.0,0.0,0.0,0.013897467572575664,0.40540540540540543,0.026873693639892504,0.18518518518518517,0.0048828125,0.009514747859181731,0.30724070450097846,0.26550169109357385,0.2848503175083157,0.0,0.0,0.0,0.27654867256637167,0.20048115477145148,0.23245002324500233,0.37398373983739835,0.6642599277978339,0.47854356306892065
5,1.5889752666942065,5.785176921618221,0.3595177853847299,0.09668431317915854,0.06801516878310723,157.22214579582214,0.0,0.0,0.0,0.016775935210181257,0.7837837837837838,0.03284878232962054,0.2,0.0009765625,0.001943634596695821,0.1111111111111111,0.0005636978579481398,0.0011217049915872126,0.0,0.0,0.0,0.21428571428571427,0.0048115477145148355,0.009411764705882352,0.3071794871794872,0.7208182912154031,0.43078029485796476
6,1.5603010796031562,5.9390158491169185,0.3649650245572258,0.06589579269991641,0.0769520268222567,156.02270579338074,1.0,0.0010438413361169101,0.0020855057351407717,0.01659686675973321,0.963963963963964,0.0326318999695029,1.0,0.001953125,0.003898635477582846,0.07017543859649122,0.002254791431792559,0.004369197160021846,0.4,0.0032441200324412004,0.006436041834271922,0.35294117647058826,0.009623095429029671,0.01873536299765808,0.5470494417862839,0.4127557160048135,0.47050754458161864
7,1.5447481908619378,5.19984815490382,0.37303170114600387,0.11953190303705767,0.06189704101490069,159.88199591636658,0.5,0.0010438413361169101,0.0020833333333333333,0.02099737532808399,0.6486486486486487,0.04067796610169491,0.0,0.0,0.0,0.21951219512195122,0.005073280721533258,0.009917355371900827,0.5882352941176471,0.008110300081103,0.016,0.3220338983050847,0.015236567762630313,0.02909647779479326,0.20623964660408614,0.8989169675090253,0.33550415450258253
8,1.533333480601191,4.950189520037915,0.3848489358535496,0.07564781276121482,0.09178026301757529,157.74957990646362,0.3,0.009394572025052192,0.018218623481781375,0.016245777706289207,0.9099099099099099,0.03192161820480405,0.5,0.001953125,0.0038910505836575876,0.24609375,0.03551296505073281,0.06206896551724138,0.5833333333333334,0.0056772100567721,0.011244979919678716,0.23809523809523808,0.01603849238171612,0.03005259203606311,0.5930434782608696,0.41034897713598073,0.4850640113798009
9,1.5048396448876855,4.282468324901334,0.4051793421640125,0.10253552521593759,0.10957147584289949,160.5772500038147,0.1875,0.003131524008350731,0.006160164271047228,0.016788712270048224,0.8468468468468469,0.0329246935201401,0.5,0.0009765625,0.001949317738791423,0.5148514851485149,0.029312288613303268,0.055466666666666664,0.4900662251655629,0.06001622060016221,0.1069364161849711,0.2720306513409962,0.05693664795509222,0.09416445623342175,0.4208015267175573,0.5306859205776173,0.46939861628525814
10,1.4810573235954765,7.489996870270211,0.41458550379520764,0.06868208414600167,0.08132083731329053,159.7342507839203,1.0,0.0010438413361169101,0.0020855057351407717,0.016314481044126788,0.9459459459459459,0.032075759890025965,0.75,0.0029296875,0.005836575875486381,0.0,0.0,0.0,0.75,0.0024330900243309003,0.004850444624090542,0.21568627450980393,0.01764234161988773,0.03261675315048184,0.5707472178060413,0.43200962695547535,0.4917808219178082
